Gene	Path	PathDesc
K01694	ko00260	Glycine, serine and threonine metabolism
K01694	ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis
K01694	ko01100	Metabolic pathways
K01694	ko01110	Biosynthesis of secondary metabolites
K01694	ko01130	Biosynthesis of antibiotics
K01694	ko01230	Biosynthesis of amino acids
K04093	ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis
K04093	ko01100	Metabolic pathways
K04093	ko01110	Biosynthesis of secondary metabolites
K04093	ko01130	Biosynthesis of antibiotics
K04093	ko01230	Biosynthesis of amino acids
K12311	ko00511	Other glycan degradation
K12311	ko04142	Lysosome
K12780	ko04113	Meiosis - yeast
K07373	ko04540	Gap junction
K06498	ko04145	Phagosome
K06498	ko04380	Osteoclast differentiation
K06498	ko04640	Hematopoietic cell lineage
K06498	ko04666	Fc gamma R-mediated phagocytosis
K06498	ko05140	Leishmaniasis
K06498	ko05150	Staphylococcus aureus infection
K06498	ko05152	Tuberculosis
K06498	ko05202	Transcriptional misregulation in cancer
K06498	ko05221	Acute myeloid leukemia
K06498	ko05322	Systemic lupus erythematosus
K05916	ko05132	Salmonella infection
K18225	ko00640	Propanoate metabolism
K18612	ko00750	Vitamin B6 metabolism
K18612	ko01120	Microbial metabolism in diverse environments
K01383	ko04011	MAPK signaling pathway - yeast
K02933	ko03010	Ribosome
K13056	ko04114	Oocyte meiosis
K19629	ko00623	Toluene degradation
K19629	ko01120	Microbial metabolism in diverse environments
K05095	ko04010	MAPK signaling pathway
K05095	ko04014	Ras signaling pathway
K05095	ko04015	Rap1 signaling pathway
K05095	ko04144	Endocytosis
K05095	ko04151	PI3K-Akt signaling pathway
K05095	ko04550	Signaling pathways regulating pluripotency of stem cells
K05095	ko04810	Regulation of actin cytoskeleton
K05095	ko05200	Pathways in cancer
K21138	ko00230	Purine metabolism
K02919	ko03010	Ribosome
K15464	ko04068	FoxO signaling pathway
K15464	ko04137	Mitophagy - animal
K15464	ko04140	Autophagy - animal
K15464	ko05134	Legionellosis
K13792	ko05131	Shigellosis
K17721	ko00590	Arachidonic acid metabolism
K17721	ko00591	Linoleic acid metabolism
K17721	ko00982	Drug metabolism - cytochrome P450
K17721	ko01100	Metabolic pathways
K17721	ko04726	Serotonergic synapse
K17721	ko05204	Chemical carcinogenesis
K05823	ko00300	Lysine biosynthesis
K05823	ko01100	Metabolic pathways
K05823	ko01110	Biosynthesis of secondary metabolites
K05823	ko01230	Biosynthesis of amino acids
K00283	ko00260	Glycine, serine and threonine metabolism
K00283	ko00630	Glyoxylate and dicarboxylate metabolism
K00283	ko01100	Metabolic pathways
K00283	ko01110	Biosynthesis of secondary metabolites
K00283	ko01130	Biosynthesis of antibiotics
K00283	ko01200	Carbon metabolism
K17725	ko00920	Sulfur metabolism
K02009	ko02010	ABC transporters
K02881	ko03010	Ribosome
K10409	ko05016	Huntington's disease
K01849	ko00280	Valine, leucine and isoleucine degradation
K01849	ko00630	Glyoxylate and dicarboxylate metabolism
K01849	ko00640	Propanoate metabolism
K01849	ko00720	Carbon fixation pathways in prokaryotes
K01849	ko01100	Metabolic pathways
K01849	ko01120	Microbial metabolism in diverse environments
K01849	ko01200	Carbon metabolism
K04375	ko04010	MAPK signaling pathway
K04375	ko04012	ErbB signaling pathway
K04375	ko04014	Ras signaling pathway
K04375	ko04510	Focal adhesion
K04375	ko04910	Insulin signaling pathway
K04375	ko04912	GnRH signaling pathway
K04375	ko04921	Oxytocin signaling pathway
K04375	ko05020	Prion diseases
K04375	ko05140	Leishmaniasis
K04375	ko05161	Hepatitis B
K04375	ko05166	HTLV-I infection
K04375	ko05200	Pathways in cancer
K04375	ko05205	Proteoglycans in cancer
K04375	ko05213	Endometrial cancer
K04375	ko05225	Hepatocellular carcinoma
K05356	ko00900	Terpenoid backbone biosynthesis
K05356	ko01110	Biosynthesis of secondary metabolites
K05584	ko00190	Oxidative phosphorylation
K05584	ko01100	Metabolic pathways
K06863	ko00230	Purine metabolism
K06863	ko01100	Metabolic pathways
K06863	ko01110	Biosynthesis of secondary metabolites
K06863	ko01130	Biosynthesis of antibiotics
K14366	ko00522	Biosynthesis of 12-, 14- and 16-membered macrolides
K14366	ko01052	Type I polyketide structures
K14366	ko01130	Biosynthesis of antibiotics
K04038	ko00860	Porphyrin and chlorophyll metabolism
K04038	ko01100	Metabolic pathways
K04038	ko01110	Biosynthesis of secondary metabolites
K04583	ko04080	Neuroactive ligand-receptor interaction
K04583	ko04922	Glucagon signaling pathway
K14403	ko03015	mRNA surveillance pathway
K05052	ko04080	Neuroactive ligand-receptor interaction
K19379	ko05162	Measles
K06648	ko04011	MAPK signaling pathway - yeast
K06648	ko04111	Cell cycle - yeast
K06648	ko04113	Meiosis - yeast
K16672	ko04391	Hippo signaling pathway - fly
K03950	ko00190	Oxidative phosphorylation
K03950	ko01100	Metabolic pathways
K03950	ko04723	Retrograde endocannabinoid signaling
K03950	ko04932	Non-alcoholic fatty liver disease (NAFLD)
K03950	ko05010	Alzheimer's disease
K03950	ko05012	Parkinson's disease
K03950	ko05016	Huntington's disease
K02639	ko00195	Photosynthesis
K02871	ko03010	Ribosome
K05736	ko04012	ErbB signaling pathway
K05736	ko04014	Ras signaling pathway
K05736	ko04360	Axon guidance
K05736	ko04510	Focal adhesion
K05736	ko04660	T cell receptor signaling pathway
K05736	ko04810	Regulation of actin cytoskeleton
K05736	ko05211	Renal cell carcinoma
K05425	ko04060	Cytokine-cytokine receptor interaction
K05425	ko04620	Toll-like receptor signaling pathway
K05425	ko04622	RIG-I-like receptor signaling pathway
K05425	ko04630	Jak-STAT signaling pathway
K05425	ko04658	Th1 and Th2 cell differentiation
K05425	ko04940	Type I diabetes mellitus
K05425	ko05133	Pertussis
K05425	ko05134	Legionellosis
K05425	ko05140	Leishmaniasis
K05425	ko05142	Chagas disease (American trypanosomiasis)
K05425	ko05143	African trypanosomiasis
K05425	ko05145	Toxoplasmosis
K05425	ko05146	Amoebiasis
K05425	ko05152	Tuberculosis
K05425	ko05162	Measles
K05425	ko05164	Influenza A
K05425	ko05168	Herpes simplex infection
K05425	ko05200	Pathways in cancer
K05425	ko05205	Proteoglycans in cancer
K05425	ko05321	Inflammatory bowel disease (IBD)
K05425	ko05330	Allograft rejection
K16593	ko00780	Biotin metabolism
K16593	ko01100	Metabolic pathways
K07801	ko02020	Two-component system
K05866	ko04010	MAPK signaling pathway
K05866	ko04110	Cell cycle
K05866	ko04914	Progesterone-mediated oocyte maturation
K05866	ko05206	MicroRNAs in cancer
K13644	ko00440	Phosphonate and phosphinate metabolism
K13644	ko00564	Glycerophospholipid metabolism
K13644	ko00565	Ether lipid metabolism
K13644	ko01100	Metabolic pathways
K13644	ko01110	Biosynthesis of secondary metabolites
K08015	ko04014	Ras signaling pathway
K08015	ko04015	Rap1 signaling pathway
K08015	ko04218	Cellular senescence
K08015	ko04670	Leukocyte transendothelial migration
K08015	ko05200	Pathways in cancer
K08015	ko05223	Non-small cell lung cancer
K03380	ko00623	Toluene degradation
K03380	ko00627	Aminobenzoate degradation
K03380	ko01120	Microbial metabolism in diverse environments
K03233	ko05134	Legionellosis
K07528	ko04360	Axon guidance
K18112	ko00909	Sesquiterpenoid and triterpenoid biosynthesis
K12875	ko03013	RNA transport
K12875	ko03015	mRNA surveillance pathway
K12875	ko03040	Spliceosome
K07456	ko03430	Mismatch repair
K13037	ko01130	Biosynthesis of antibiotics
K00505	ko00350	Tyrosine metabolism
K00505	ko00950	Isoquinoline alkaloid biosynthesis
K00505	ko00965	Betalain biosynthesis
K00505	ko01100	Metabolic pathways
K00505	ko01110	Biosynthesis of secondary metabolites
K00505	ko04916	Melanogenesis
K09903	ko00240	Pyrimidine metabolism
K09903	ko01100	Metabolic pathways
K13584	ko02020	Two-component system
K13584	ko04112	Cell cycle - Caulobacter
K04390	ko01524	Platinum drug resistance
K04390	ko04010	MAPK signaling pathway
K04390	ko04060	Cytokine-cytokine receptor interaction
K04390	ko04115	p53 signaling pathway
K04390	ko04210	Apoptosis
K04390	ko04217	Necroptosis
K04390	ko04650	Natural killer cell mediated cytotoxicity
K04390	ko04668	TNF signaling pathway
K04390	ko04932	Non-alcoholic fatty liver disease (NAFLD)
K04390	ko04940	Type I diabetes mellitus
K04390	ko05010	Alzheimer's disease
K04390	ko05142	Chagas disease (American trypanosomiasis)
K04390	ko05143	African trypanosomiasis
K04390	ko05161	Hepatitis B
K04390	ko05162	Measles
K04390	ko05164	Influenza A
K04390	ko05165	Human papillomavirus infection
K04390	ko05167	Kaposi's sarcoma-associated herpesvirus infection
K04390	ko05168	Herpes simplex infection
K04390	ko05200	Pathways in cancer
K04390	ko05205	Proteoglycans in cancer
K04390	ko05320	Autoimmune thyroid disease
K04390	ko05330	Allograft rejection
K04390	ko05332	Graft-versus-host disease
K18363	ko00360	Phenylalanine metabolism
K08484	ko02060	Phosphotransferase system (PTS)
K01705	ko00300	Lysine biosynthesis
K01705	ko01100	Metabolic pathways
K01705	ko01120	Microbial metabolism in diverse environments
K01705	ko01130	Biosynthesis of antibiotics
K01705	ko01210	2-Oxocarboxylic acid metabolism
K01705	ko01230	Biosynthesis of amino acids
K08260	ko00860	Porphyrin and chlorophyll metabolism
K08260	ko01100	Metabolic pathways
K07718	ko02020	Two-component system
K10889	ko03460	Fanconi anemia pathway
K05214	ko04024	cAMP signaling pathway
K05214	ko04080	Neuroactive ligand-receptor interaction
K05214	ko04724	Glutamatergic synapse
K05214	ko05030	Cocaine addiction
K05214	ko05031	Amphetamine addiction
K05214	ko05033	Nicotine addiction
K05214	ko05034	Alcoholism
K06662	ko04111	Cell cycle - yeast
K06662	ko04113	Meiosis - yeast
K22361	ko00625	Chloroalkane and chloroalkene degradation
K18151	ko00230	Purine metabolism
K18151	ko01100	Metabolic pathways
K18151	ko01120	Microbial metabolism in diverse environments
K00734	ko00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
K00734	ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
K00734	ko01100	Metabolic pathways
K17328	ko02010	ABC transporters
K11987	ko00590	Arachidonic acid metabolism
K11987	ko01100	Metabolic pathways
K11987	ko04064	NF-kappa B signaling pathway
K11987	ko04370	VEGF signaling pathway
K11987	ko04657	IL-17 signaling pathway
K11987	ko04668	TNF signaling pathway
K11987	ko04723	Retrograde endocannabinoid signaling
K11987	ko04726	Serotonergic synapse
K11987	ko04913	Ovarian steroidogenesis
K11987	ko04921	Oxytocin signaling pathway
K11987	ko04923	Regulation of lipolysis in adipocytes
K11987	ko05140	Leishmaniasis
K11987	ko05165	Human papillomavirus infection
K11987	ko05167	Kaposi's sarcoma-associated herpesvirus infection
K11987	ko05200	Pathways in cancer
K11987	ko05204	Chemical carcinogenesis
K11987	ko05206	MicroRNAs in cancer
K11987	ko05222	Small cell lung cancer
K05368	ko00740	Riboflavin metabolism
K05368	ko00860	Porphyrin and chlorophyll metabolism
K05368	ko01100	Metabolic pathways
K05556	ko01057	Biosynthesis of type II polyketide products
K05556	ko01130	Biosynthesis of antibiotics
K03140	ko03022	Basal transcription factors
K02540	ko03030	DNA replication
K02540	ko04110	Cell cycle
K02540	ko04111	Cell cycle - yeast
K02540	ko04113	Meiosis - yeast
K04141	ko04020	Calcium signaling pathway
K04141	ko04022	cGMP-PKG signaling pathway
K04141	ko04024	cAMP signaling pathway
K04141	ko04080	Neuroactive ligand-receptor interaction
K04141	ko04261	Adrenergic signaling in cardiomyocytes
K04141	ko04540	Gap junction
K04141	ko04923	Regulation of lipolysis in adipocytes
K04141	ko04924	Renin secretion
K04141	ko04970	Salivary secretion
K04141	ko05414	Dilated cardiomyopathy (DCM)
K07526	ko04360	Axon guidance
K19112	ko00261	Monobactam biosynthesis
K19112	ko01130	Biosynthesis of antibiotics
K08330	ko04136	Autophagy - other
K08330	ko04138	Autophagy - yeast
K08330	ko04139	Mitophagy - yeast
K05934	ko00860	Porphyrin and chlorophyll metabolism
K05934	ko01100	Metabolic pathways
K14205	ko01503	Cationic antimicrobial peptide (CAMP) resistance
K14205	ko02020	Two-component system
K14205	ko05150	Staphylococcus aureus infection
K17838	ko01501	beta-Lactam resistance
K11406	ko04371	Apelin signaling pathway
K11406	ko05034	Alcoholism
K11406	ko05165	Human papillomavirus infection
K11406	ko05169	Epstein-Barr virus infection
K11406	ko05203	Viral carcinogenesis
K08738	ko00920	Sulfur metabolism
K08738	ko01100	Metabolic pathways
K08738	ko01120	Microbial metabolism in diverse environments
K08738	ko01524	Platinum drug resistance
K08738	ko02020	Two-component system
K08738	ko04115	p53 signaling pathway
K08738	ko04210	Apoptosis
K08738	ko04214	Apoptosis - fly
K08738	ko04215	Apoptosis - multiple species
K08738	ko04932	Non-alcoholic fatty liver disease (NAFLD)
K08738	ko05010	Alzheimer's disease
K08738	ko05012	Parkinson's disease
K08738	ko05014	Amyotrophic lateral sclerosis (ALS)
K08738	ko05016	Huntington's disease
K08738	ko05134	Legionellosis
K08738	ko05145	Toxoplasmosis
K08738	ko05152	Tuberculosis
K08738	ko05161	Hepatitis B
K08738	ko05164	Influenza A
K08738	ko05167	Kaposi's sarcoma-associated herpesvirus infection
K08738	ko05168	Herpes simplex infection
K08738	ko05200	Pathways in cancer
K08738	ko05210	Colorectal cancer
K08738	ko05222	Small cell lung cancer
K08738	ko05416	Viral myocarditis
K02579	ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
K02579	ko01100	Metabolic pathways
K02287	ko00196	Photosynthesis - antenna proteins
K02287	ko01100	Metabolic pathways
K19065	ko00362	Benzoate degradation
K19065	ko00624	Polycyclic aromatic hydrocarbon degradation
K19065	ko01220	Degradation of aromatic compounds
K14318	ko03013	RNA transport
K01874	ko00450	Selenocompound metabolism
K01874	ko00970	Aminoacyl-tRNA biosynthesis
K06697	ko03050	Proteasome
K06697	ko04612	Antigen processing and presentation
K18137	ko01501	beta-Lactam resistance
K14151	ko05145	Toxoplasmosis
K18191	ko04139	Mitophagy - yeast
K13610	ko00960	Tropane, piperidine and pyridine alkaloid biosynthesis
K00971	ko00051	Fructose and mannose metabolism
K00971	ko00520	Amino sugar and nucleotide sugar metabolism
K00971	ko01100	Metabolic pathways
K00971	ko01110	Biosynthesis of secondary metabolites
K00483	ko00350	Tyrosine metabolism
K00483	ko01120	Microbial metabolism in diverse environments
K00483	ko01220	Degradation of aromatic compounds
K22273	ko05160	Hepatitis C
K22273	ko05203	Viral carcinogenesis
K02741	ko03050	Proteasome
K00489	ko00120	Primary bile acid biosynthesis
K00489	ko00140	Steroid hormone biosynthesis
K00489	ko01100	Metabolic pathways
K00489	ko03320	PPAR signaling pathway
K00489	ko04976	Bile secretion
K00489	ko04979	Cholesterol metabolism
K04430	ko04010	MAPK signaling pathway
K04430	ko04012	ErbB signaling pathway
K04430	ko04013	MAPK signaling pathway - fly
K04430	ko04620	Toll-like receptor signaling pathway
K04430	ko04664	Fc epsilon RI signaling pathway
K04430	ko04668	TNF signaling pathway
K04430	ko04912	GnRH signaling pathway
K04430	ko04926	Relaxin signaling pathway
K04430	ko05120	Epithelial cell signaling in Helicobacter pylori infection
K04430	ko05142	Chagas disease (American trypanosomiasis)
K04430	ko05161	Hepatitis B
K04430	ko05164	Influenza A
K04430	ko05166	HTLV-I infection
K04430	ko05167	Kaposi's sarcoma-associated herpesvirus infection
K04430	ko05169	Epstein-Barr virus infection
K04430	ko05418	Fluid shear stress and atherosclerosis
K02012	ko02010	ABC transporters
K13327	ko00523	Polyketide sugar unit biosynthesis
K13327	ko01130	Biosynthesis of antibiotics
K13627	ko04966	Collecting duct acid secretion
K03269	ko00540	Lipopolysaccharide biosynthesis
K03269	ko01100	Metabolic pathways
K11866	ko04144	Endocytosis
K01227	ko00511	Other glycan degradation
K00814	ko00220	Arginine biosynthesis
K00814	ko00250	Alanine, aspartate and glutamate metabolism
K00814	ko00710	Carbon fixation in photosynthetic organisms
K00814	ko01100	Metabolic pathways
K00814	ko01120	Microbial metabolism in diverse environments
K00814	ko01200	Carbon metabolism
K00814	ko01210	2-Oxocarboxylic acid metabolism
K00814	ko01230	Biosynthesis of amino acids
K11517	ko00630	Glyoxylate and dicarboxylate metabolism
K11517	ko01100	Metabolic pathways
K11517	ko01110	Biosynthesis of secondary metabolites
K11517	ko01120	Microbial metabolism in diverse environments
K11517	ko01130	Biosynthesis of antibiotics
K11517	ko01200	Carbon metabolism
K11517	ko04146	Peroxisome
K02036	ko02010	ABC transporters
K05553	ko00253	Tetracycline biosynthesis
K05553	ko01056	Biosynthesis of type II polyketide backbone
K05553	ko01130	Biosynthesis of antibiotics
K04490	ko04310	Wnt signaling pathway
K04490	ko04390	Hippo signaling pathway
K04490	ko04520	Adherens junction
K04490	ko04916	Melanogenesis
K04490	ko05165	Human papillomavirus infection
K04490	ko05200	Pathways in cancer
K04490	ko05210	Colorectal cancer
K04490	ko05213	Endometrial cancer
K04490	ko05215	Prostate cancer
K04490	ko05216	Thyroid cancer
K04490	ko05217	Basal cell carcinoma
K04490	ko05221	Acute myeloid leukemia
K04490	ko05224	Breast cancer
K04490	ko05225	Hepatocellular carcinoma
K04490	ko05226	Gastric cancer
K04490	ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
K02872	ko03010	Ribosome
K11708	ko02010	ABC transporters
K01831	ko00590	Arachidonic acid metabolism
K01831	ko01100	Metabolic pathways
K10112	ko02010	ABC transporters
K16400	ko01052	Type I polyketide structures
K16185	ko04140	Autophagy - animal
K16185	ko04150	mTOR signaling pathway
K16006	ko00522	Biosynthesis of 12-, 14- and 16-membered macrolides
K16006	ko01052	Type I polyketide structures
K16006	ko01130	Biosynthesis of antibiotics
K09018	ko00240	Pyrimidine metabolism
K09018	ko01100	Metabolic pathways
K12631	ko00231	Puromycin biosynthesis
K12631	ko01130	Biosynthesis of antibiotics
K01702	ko00290	Valine, leucine and isoleucine biosynthesis
K01702	ko01100	Metabolic pathways
K01702	ko01110	Biosynthesis of secondary metabolites
